T_ID,SAMPLE_DATE,YEAR,YEAR.2,LT_SITE,TRANSECT_NO,VIZ,DEPTH,SCI,SLOPE_AV,RUG_AV,EXPOSURE
2016_WHITSUNDAY_DE1_5,19/09/2016,2016,2016,DE1,5,6,8,22.08,4.6,4.8,Exposed
2016_WHITSUNDAY_HE1_1,20/09/2016,2016,2016,HE1,1,8,7,11.52,3.2,3.6,Exposed
2016_WHITSUNDAY_HE1_2,20/09/2016,2016,2016,HE1,2,8,7,14.4,3.6,4,Exposed
2016_WHITSUNDAY_HE1_3,20/09/2016,2016,2016,HE1,3,8,7,15.96,3.8,4.2,Exposed
2016_WHITSUNDAY_HE1_4,20/09/2016,2016,2016,HE1,4,7,8,12.16,3.2,3.8,Exposed
2016_WHITSUNDAY_HE1_5,20/09/2016,2016,2016,HE1,5,6,8,17.6,4,4.4,Exposed
2016_WHITSUNDAY_HE2_1,20/09/2016,2016,2016,HE2,1,7,7,21.16,4.6,4.6,Exposed
2016_WHITSUNDAY_HE2_2,20/09/2016,2016,2016,HE2,2,7,8,18.4,4,4.6,Exposed
2016_WHITSUNDAY_HE2_3,20/09/2016,2016,2016,HE2,3,8,8,17.64,4.2,4.2,Exposed
2016_WHITSUNDAY_HE2_4,20/09/2016,2016,2016,HE2,4,7,7,23.04,4.8,4.8,Exposed
2016_WHITSUNDAY_HE2_5,20/09/2016,2016,2016,HE2,5,8,8,16.8,4,4.2,Exposed
2016_WHITSUNDAY_HE3_1,20/09/2016,2016,2016,HE3,1,6,8,12.24,3.6,3.4,Exposed
2016_WHITSUNDAY_HE3_2,20/09/2016,2016,2016,HE3,2,7,8,9,3,3,Exposed
2016_WHITSUNDAY_HE3_3,20/09/2016,2016,2016,HE3,3,8,9,6.72,2.4,2.8,Exposed
2016_WHITSUNDAY_HE3_4,20/09/2016,2016,2016,HE3,4,8,8,9.52,2.8,3.4,Exposed
2016_WHITSUNDAY_HE3_5,20/09/2016,2016,2016,HE3,5,8,8,10.2,3,3.4,Exposed
2016_WHITSUNDAY_HY1_1,28/09/2016,2016,2016,HY1,1,12,8,12.96,3.6,3.6,Semi-exposed
2016_WHITSUNDAY_HY1_2,28/09/2016,2016,2016,HY1,2,12,8,9.6,3,3.2,Semi-exposed
2016_WHITSUNDAY_HY1_3,28/09/2016,2016,2016,HY1,3,10,8,10.2,3,3.4,Semi-exposed
2016_WHITSUNDAY_HY1_4,28/09/2016,2016,2016,HY1,4,10,8,10.88,3.2,3.4,Semi-exposed
2016_WHITSUNDAY_HY1_5,28/09/2016,2016,2016,HY1,5,10,8,11.52,3.2,3.6,Semi-exposed
2016_WHITSUNDAY_HY2_1,1/10/2016,2016,2016,HY2,1,6,7,12.16,3.2,3.8,Semi-exposed
2016_WHITSUNDAY_HY2_2,1/10/2016,2016,2016,HY2,2,7,7,14.44,3.8,3.8,Semi-exposed
2016_WHITSUNDAY_HY2_3,1/10/2016,2016,2016,HY2,3,7,7,15.2,4,3.8,Semi-exposed
2016_WHITSUNDAY_HY2_4,1/10/2016,2016,2016,HY2,4,7,6,7.28,2.6,2.8,Semi-exposed
2016_WHITSUNDAY_HY2_5,1/10/2016,2016,2016,HY2,5,7,8,5.76,2.4,2.4,Semi-exposed
2016_WHITSUNDAY_HY3_1,2/10/2016,2016,2016,HY3,1,8,7,11.52,3.2,3.6,Sheltered
2016_WHITSUNDAY_HY3_2,2/10/2016,2016,2016,HY3,2,8,6,10.88,3.2,3.4,Sheltered
2016_WHITSUNDAY_HY3_3,2/10/2016,2016,2016,HY3,3,8,6,8.84,3.4,2.6,Sheltered
2016_WHITSUNDAY_HY3_4,2/10/2016,2016,2016,HY3,4,6,7,12.24,3.4,3.6,Sheltered
2016_WHITSUNDAY_HY3_5,2/10/2016,2016,2016,HY3,5,6,7,11.56,3.4,3.4,Sheltered
2016_MAGNETIC_AW1_1,30/11/2016,2016,2016,AW1,1,5,6,12.24,3.6,3.4,Exposed
2016_MAGNETIC_AW1_2,30/11/2016,2016,2016,AW1,2,5,5,7.8,2.6,3,Exposed
2016_MAGNETIC_AW1_3,30/11/2016,2016,2016,AW1,3,6,6,6.76,2.6,2.6,Exposed
2016_MAGNETIC_AW1_4,30/11/2016,2016,2016,AW1,4,5,7,9.6,3.2,3,Exposed
2016_MAGNETIC_AW1_5,30/11/2016,2016,2016,AW1,5,5,6,7.84,2.8,2.8,Exposed
2016_MAGNETIC_AW2_1,1/12/2016,2016,2016,AW2,1,5,6,4.4,2,2.2,Exposed
2016_MAGNETIC_AW2_2,1/12/2016,2016,2016,AW2,2,5,5,6.24,2.4,2.6,Exposed
2016_MAGNETIC_AW2_3,1/12/2016,2016,2016,AW2,3,5,6,13.68,3.6,3.8,Exposed
2016_MAGNETIC_AW2_4,1/12/2016,2016,2016,AW2,4,5,5,3.96,1.8,2.2,Exposed
2016_MAGNETIC_AW2_5,1/12/2016,2016,2016,AW2,5,5,5,4.4,2,2.2,Exposed
2016_MAGNETIC_NB1_1,1/12/2016,2016,2016,NB1,1,6,5,3.2,1.6,2,Exposed
2016_MAGNETIC_NB1_2,1/12/2016,2016,2016,NB1,2,5,5,2.64,1.2,2.2,Exposed
2016_MAGNETIC_NB1_3,1/12/2016,2016,2016,NB1,3,6,5,2,1,2,Exposed
2016_MAGNETIC_NB1_4,1/12/2016,2016,2016,NB1,4,5,5,3.52,1.6,2.2,Exposed
2016_MAGNETIC_NB1_5,1/12/2016,2016,2016,NB1,5,5,5,3.2,1.6,2,Exposed
2016_MAGNETIC_WC1_1,30/11/2016,2016,2016,WC1,1,5,4,4.32,1.8,2.4,Exposed
2016_MAGNETIC_WC1_2,30/11/2016,2016,2016,WC1,2,5,5,5.76,2.4,2.4,Exposed
2016_MAGNETIC_WC1_3,30/11/2016,2016,2016,WC1,3,5,6,6,3,2,Exposed
2016_MAGNETIC_WC1_4,30/11/2016,2016,2016,WC1,4,5,4,3.52,1.6,2.2,Exposed
2016_MAGNETIC_WC1_5,30/11/2016,2016,2016,WC1,5,5,5,7.2,3,2.4,Exposed
2016_MAGNETIC_FB1_1,30/11/2016,2016,2016,FB1,1,5,5,4.4,2.2,2,Exposed
2016_MAGNETIC_FB1_2,30/11/2016,2016,2016,FB1,2,5,5,3.2,2,1.6,Exposed
2016_MAGNETIC_FB1_3,30/11/2016,2016,2016,FB1,3,5,6,3.6,1.8,2,Exposed
2016_MAGNETIC_FB1_4,30/11/2016,2016,2016,FB1,4,5,6,4,2,2,Exposed
2016_MAGNETIC_FB1_5,30/11/2016,2016,2016,FB1,5,5,5,4,2,2,Exposed
2016_MAGNETIC_GB1_1,1/12/2016,2016,2016,GB1,1,5,6,2.88,1.8,1.6,Exposed
2016_MAGNETIC_GB1_2,1/12/2016,2016,2016,GB1,2,5,6,3.6,2,1.8,Exposed
2016_MAGNETIC_GB1_3,1/12/2016,2016,2016,GB1,3,5,6,3.6,1.8,2,Exposed
2016_MAGNETIC_GB1_4,1/12/2016,2016,2016,GB1,4,5,6,4,2,2,Exposed
2016_MAGNETIC_GB1_5,1/12/2016,2016,2016,GB1,5,5,6,3.24,1.8,1.8,Exposed
2016_MAGNETIC_GB2_1,1/12/2016,2016,2016,GB2,1,5,6,4.4,2,2.2,Exposed
2016_MAGNETIC_GB2_2,1/12/2016,2016,2016,GB2,2,5,6,3.96,1.8,2.2,Exposed
2016_MAGNETIC_GB2_3,1/12/2016,2016,2016,GB2,3,5,6,4.4,2,2.2,Exposed
2016_MAGNETIC_GB2_4,1/12/2016,2016,2016,GB2,4,5,6,3.08,1.4,2.2,Exposed
2016_MAGNETIC_GB2_5,1/12/2016,2016,2016,GB2,5,4,6,2.8,1.4,2,Exposed
2016_MAGNETIC_GOW1_1,30/11/2016,2016,2016,GOW1,1,5,5,4.4,2,2.2,Exposed
2016_MAGNETIC_GOW1_2,30/11/2016,2016,2016,GOW1,2,5,4,5.72,2.2,2.6,Exposed
2016_MAGNETIC_GOW1_3,30/11/2016,2016,2016,GOW1,3,5,5,4,2,2,Exposed
2016_MAGNETIC_GOW1_4,30/11/2016,2016,2016,GOW1,4,5,5,4.8,2.4,2,Exposed
2016_MAGNETIC_GOW1_5,30/11/2016,2016,2016,GOW1,5,5,5,5.72,2.2,2.6,Exposed
2017_KEPPEL_GK1_1,12/10/2017,2017,2017,GK1,1,8,7,9,3,3,Semi-exposed
2017_KEPPEL_GK1_2,12/10/2017,2017,2017,GK1,2,8,6,5.2,2,2.6,Semi-exposed
2017_KEPPEL_GK1_3,12/10/2017,2017,2017,GK1,3,8,4,5.2,2,2.6,Semi-exposed
2017_KEPPEL_GK1_4,12/10/2017,2017,2017,GK1,4,9,7,7.8,3,2.6,Semi-exposed
2017_KEPPEL_GK1_5,12/10/2017,2017,2017,GK1,5,8,8,6.72,2.8,2.4,Semi-exposed
2017_KEPPEL_GK2_1,6/10/2017,2017,2017,GK2,1,8,9,4,2,2,Exposed
2017_KEPPEL_GK2_2,6/10/2017,2017,2017,GK2,2,10,9,4.84,2.2,2.2,Exposed
2017_KEPPEL_GK2_3,6/10/2017,2017,2017,GK2,3,10,9,16.72,3.8,4.4,Exposed
2017_KEPPEL_GK2_4,6/10/2017,2017,2017,GK2,4,8,8,6.72,2.4,2.8,Exposed
2017_KEPPEL_GK2_5,6/10/2017,2017,2017,GK2,5,9,9,5.28,2.2,2.4,Exposed
2017_KEPPEL_GK3_1,6/10/2017,2017,2017,GK3,1,7,9,4.4,2,2.2,Semi-exposed
2017_KEPPEL_GK3_2,6/10/2017,2017,2017,GK3,2,7,9,4.4,2,2.2,Semi-exposed
2017_KEPPEL_GK3_3,6/10/2017,2017,2017,GK3,3,7,9,4.8,2,2.4,Semi-exposed
2017_KEPPEL_GK3_4,6/10/2017,2017,2017,GK3,4,8,9,4.4,2,2.2,Semi-exposed
2017_KEPPEL_GK3_5,6/10/2017,2017,2017,GK3,5,7,9,4.4,2,2.2,Semi-exposed
2017_KEPPEL_GK4_1,7/10/2017,2017,2017,GK4,1,8,10,8.4,2.8,3,Exposed
2017_KEPPEL_GK4_2,7/10/2017,2017,2017,GK4,2,8,10,7.28,2.8,2.6,Exposed
2017_KEPPEL_GK4_3,7/10/2017,2017,2017,GK4,3,8,11,5.72,2.2,2.6,Exposed
2017_KEPPEL_GK4_4,7/10/2017,2017,2017,GK4,4,10,10,5.72,2.2,2.6,Exposed
2017_KEPPEL_GK4_5,7/10/2017,2017,2017,GK4,5,9,9,7.28,2.6,2.8,Exposed
2017_KEPPEL_GK7_1,8/10/2017,2017,2017,GK7,1,9,7,3.24,1.8,1.8,Exposed
2017_KEPPEL_GK7_2,8/10/2017,2017,2017,GK7,2,8,7,3.24,1.8,1.8,Exposed
2017_KEPPEL_GK7_3,8/10/2017,2017,2017,GK7,3,8,7,4,2,2,Exposed
2017_KEPPEL_GK7_4,8/10/2017,2017,2017,GK7,4,8,7,3.6,2,1.8,Exposed
2017_KEPPEL_GK7_5,8/10/2017,2017,2017,GK7,5,8,8,1.96,1.4,1.4,Exposed
2017_KEPPEL_GK8_1,6/10/2017,2017,2017,GK8,1,8,5,5.28,2.2,2.4,Semi-exposed
2017_KEPPEL_GK8_2,6/10/2017,2017,2017,GK8,2,7,6,4.4,2,2.2,Semi-exposed
2017_KEPPEL_GK8_3,6/10/2017,2017,2017,GK8,3,7,6,8.4,2.8,3,Semi-exposed
2017_KEPPEL_GK8_4,6/10/2017,2017,2017,GK8,4,7,5,5.28,2.2,2.4,Semi-exposed
2017_KEPPEL_GK8_5,6/10/2017,2017,2017,GK8,5,7,4,3.6,1.8,2,Semi-exposed
2017_KEPPEL_H3_1,8/10/2017,2017,2017,H3,1,8,8,1.96,1.4,1.4,Sheltered
2017_KEPPEL_H3_2,8/10/2017,2017,2017,H3,2,7,8,3.2,2,1.6,Sheltered
2017_KEPPEL_H3_3,8/10/2017,2017,2017,H3,3,7,8,4.2,3,1.4,Sheltered
2017_KEPPEL_H3_4,8/10/2017,2017,2017,H3,4,7,8,4.8,2,2.4,Sheltered
2017_KEPPEL_H3_5,8/10/2017,2017,2017,H3,5,7,7,3.2,1.6,2,Sheltered
2017_KEPPEL_MI1_1,14/10/2017,2017,2017,MI1,1,7,6,2.24,1.6,1.4,Semi-exposed
2017_KEPPEL_MI1_2,14/10/2017,2017,2017,MI1,2,7,7,1.68,1.4,1.2,Semi-exposed
2017_KEPPEL_MI1_3,14/10/2017,2017,2017,MI1,3,7,7,3.2,2,1.6,Semi-exposed
2017_KEPPEL_MI1_4,14/10/2017,2017,2017,MI1,4,6,7,3.36,2.4,1.4,Semi-exposed
2017_KEPPEL_MI1_5,14/10/2017,2017,2017,MI1,5,7,8,8.4,3,2.8,Semi-exposed
2017_KEPPEL_MI2_1,12/10/2017,2017,2017,MI2,1,8,8,7.28,2.6,2.8,Exposed
2017_KEPPEL_MI2_2,12/10/2017,2017,2017,MI2,2,7,8,5.28,2.4,2.2,Exposed
2017_KEPPEL_MI2_3,12/10/2017,2017,2017,MI2,3,7,8,4.4,2,2.2,Exposed
2017_KEPPEL_MI2_4,12/10/2017,2017,2017,MI2,4,8,8,7.8,2.6,3,Exposed
2017_KEPPEL_MI2_5,12/10/2017,2017,2017,MI2,5,8,8,7.2,3,2.4,Exposed
2017_KEPPEL_MW1_1,12/10/2017,2017,2017,MW1,1,7,9,3.24,1.8,1.8,Exposed
2017_KEPPEL_MW1_2,12/10/2017,2017,2017,MW1,2,7,7,3.24,1.8,1.8,Exposed
2017_KEPPEL_MW1_3,12/10/2017,2017,2017,MW1,3,7,8,3.6,1.8,2,Exposed
2017_KEPPEL_MW1_4,12/10/2017,2017,2017,MW1,4,7,9,2.52,1.8,1.4,Exposed
2017_KEPPEL_MW1_5,12/10/2017,2017,2017,MW1,5,7,9,6,2,3,Exposed
2017_KEPPEL_NK2_1,10/10/2017,2017,2017,NK2,1,6,5,4,2,2,Sheltered
2017_KEPPEL_NK2_2,10/10/2017,2017,2017,NK2,2,6,5,3.2,1.6,2,Sheltered
2017_KEPPEL_NK2_3,10/10/2017,2017,2017,NK2,3,6,4,4.4,2,2.2,Sheltered
2017_KEPPEL_NK2_4,10/10/2017,2017,2017,NK2,4,6,5,2.52,1.4,1.8,Sheltered
2017_KEPPEL_NK2_5,10/10/2017,2017,2017,NK2,5,6,5,2.24,1.4,1.6,Sheltered
2017_KEPPEL_NK3_1,9/10/2017,2017,2017,NK3,1,7,5,2.52,1.8,1.4,Semi-exposed
2017_KEPPEL_NK3_2,9/10/2017,2017,2017,NK3,2,7,5,3.64,1.4,2.6,Semi-exposed
2017_KEPPEL_NK3_3,9/10/2017,2017,2017,NK3,3,7,5,4.8,1.6,3,Semi-exposed
2017_KEPPEL_NK3_4,9/10/2017,2017,2017,NK3,4,7,5,2.56,1.6,1.6,Semi-exposed
2017_KEPPEL_NK3_5,9/10/2017,2017,2017,NK3,5,7,6,1.68,1.2,1.4,Semi-exposed
2017_KEPPEL_NK8_1,10/10/2017,2017,2017,NK8,1,7,8,6.24,2.4,2.6,Exposed
2017_KEPPEL_NK8_2,10/10/2017,2017,2017,NK8,2,6,9,8.4,3,2.8,Exposed
2017_KEPPEL_NK8_3,10/10/2017,2017,2017,NK8,3,6,9,9,3,3,Exposed
2017_KEPPEL_NK8_4,10/10/2017,2017,2017,NK8,4,7,8,7.84,2.8,2.8,Exposed
2017_KEPPEL_NK8_5,10/10/2017,2017,2017,NK8,5,7,8,9.6,3.2,3,Exposed
2017_KEPPEL_BA1_1,13/10/2017,2017,2017,BA1,1,8,12,5.6,2,2.8,Exposed
2017_KEPPEL_BA1_2,13/10/2017,2017,2017,BA1,2,8,12,5.2,2,2.6,Exposed
2017_KEPPEL_BA1_3,13/10/2017,2017,2017,BA1,3,8,9,12.8,3.2,4,Exposed
2017_KEPPEL_BA1_4,13/10/2017,2017,2017,BA1,4,7,9,7.28,2.8,2.6,Exposed
2017_KEPPEL_BA1_5,13/10/2017,2017,2017,BA1,5,7,8,7.28,2.8,2.6,Exposed
2017_KEPPEL_BA2_1,13/10/2017,2017,2017,BA2,1,8,9,6.76,2.6,2.6,Semi-exposed
2017_KEPPEL_BA2_2,13/10/2017,2017,2017,BA2,2,8,9,6.76,2.6,2.6,Semi-exposed
2017_KEPPEL_BA2_3,13/10/2017,2017,2017,BA2,3,8,9,7.8,3,2.6,Semi-exposed
2017_KEPPEL_BA2_4,13/10/2017,2017,2017,BA2,4,8,9,5.2,2,2.6,Semi-exposed
2017_KEPPEL_BA2_5,13/10/2017,2017,2017,BA2,5,8,9,5.2,2,2.6,Semi-exposed
2017_KEPPEL_EGG1_1,13/10/2017,2017,2017,EGG1,1,10,15,5.2,2,2.6,Exposed
2017_KEPPEL_EGG1_2,13/10/2017,2017,2017,EGG1,2,10,13,7.2,2.4,3,Exposed
2017_KEPPEL_EGG1_3,13/10/2017,2017,2017,EGG1,3,10,13,12.96,3.6,3.6,Exposed
2017_KEPPEL_EGG1_4,13/10/2017,2017,2017,EGG1,4,9,13,15.12,4.2,3.6,Exposed
2017_KEPPEL_EGG1_5,13/10/2017,2017,2017,EGG1,5,9,12,22,5,4.4,Exposed
2017_KEPPEL_GK5_1,8/10/2017,2017,2017,GK5,1,8,9,3,3,1,Semi-exposed
2017_KEPPEL_GK5_2,8/10/2017,2017,2017,GK5,2,8,8,3.6,3,1.2,Semi-exposed
2017_KEPPEL_GK5_3,8/10/2017,2017,2017,GK5,3,8,9,4.2,3,1.4,Semi-exposed
2017_KEPPEL_GK5_4,8/10/2017,2017,2017,GK5,4,8,8,4.8,3,1.6,Semi-exposed
2017_KEPPEL_GK5_5,8/10/2017,2017,2017,GK5,5,8,9,3.6,3,1.2,Semi-exposed
2017_KEPPEL_GK6_1,11/10/2017,2017,2017,GK6,1,8,8,3.2,2,1.6,Semi-exposed
2017_KEPPEL_GK6_2,11/10/2017,2017,2017,GK6,2,8,8,2.8,2,1.4,Semi-exposed
2017_KEPPEL_GK6_3,11/10/2017,2017,2017,GK6,3,7,8,3.36,2.4,1.4,Semi-exposed
2017_KEPPEL_GK6_4,11/10/2017,2017,2017,GK6,4,8,9,2.8,2,1.4,Semi-exposed
2017_KEPPEL_GK6_5,11/10/2017,2017,2017,GK6,5,7,9,5.2,2.6,2,Semi-exposed
2017_KEPPEL_GK9_1,15/10/2017,2017,2017,GK9,1,6,3,4.84,2.2,2.2,Sheltered
2017_KEPPEL_GK9_2,15/10/2017,2017,2017,GK9,2,6,2,4.8,2,2.4,Sheltered
2017_KEPPEL_GK9_3,15/10/2017,2017,2017,GK9,3,6,2,5.2,2,2.6,Sheltered
2017_KEPPEL_GK9_4,15/10/2017,2017,2017,GK9,4,6,2,7.84,2.8,2.8,Sheltered
2017_KEPPEL_GK9_5,15/10/2017,2017,2017,GK9,5,6,3,7.8,3,2.6,Sheltered
2017_KEPPEL_H1_1,7/10/2017,2017,2017,H1,1,6,7,1.56,2.6,0.6,Exposed
2017_KEPPEL_H1_2,7/10/2017,2017,2017,H1,2,8,8,4.4,2,2.2,Exposed
2017_KEPPEL_H1_3,7/10/2017,2017,2017,H1,3,8,8,5.72,2.2,2.6,Exposed
2017_KEPPEL_H1_4,7/10/2017,2017,2017,H1,4,8,7,7.28,2.6,2.8,Exposed
2017_KEPPEL_H1_5,7/10/2017,2017,2017,H1,5,8,8,5.72,2.2,2.6,Exposed
2017_KEPPEL_H2_1,7/10/2017,2017,2017,H2,1,8,10,8.4,3,2.8,Exposed
2017_KEPPEL_H2_2,7/10/2017,2017,2017,H2,2,8,9,7.28,2.8,2.6,Exposed
2017_KEPPEL_H2_3,7/10/2017,2017,2017,H2,3,8,10,6.76,2.6,2.6,Exposed
2017_KEPPEL_H2_4,7/10/2017,2017,2017,H2,4,8,9,7.28,2.6,2.8,Exposed
2017_KEPPEL_H2_5,7/10/2017,2017,2017,H2,5,8,9,5.2,2.6,2,Exposed
2017_KEPPEL_M1_1,15/10/2017,2017,2017,M1,1,7,3,2,2,1,Sheltered
2017_KEPPEL_M1_2,15/10/2017,2017,2017,M1,2,7,3,2.4,2,1.2,Sheltered
2017_KEPPEL_M1_3,15/10/2017,2017,2017,M1,3,7,3,3.08,2.2,1.4,Sheltered
2017_KEPPEL_M1_4,15/10/2017,2017,2017,M1,4,7,3,3.2,2,1.6,Sheltered
2017_KEPPEL_M1_5,15/10/2017,2017,2017,M1,5,7,3,5.6,2.8,2,Sheltered
2017_KEPPEL_M2_1,14/10/2017,2017,2017,M2,1,8,3,4.2,3,1.4,Semi-exposed
2017_KEPPEL_M2_2,14/10/2017,2017,2017,M2,2,8,3,3.6,3,1.2,Semi-exposed
2017_KEPPEL_M2_3,14/10/2017,2017,2017,M2,3,8,3,3.36,2.8,1.2,Semi-exposed
2017_KEPPEL_M2_4,14/10/2017,2017,2017,M2,4,8,3,3.6,3,1.2,Semi-exposed
2017_KEPPEL_M2_5,14/10/2017,2017,2017,M2,5,7,3,3.6,3,1.2,Semi-exposed
2017_KEPPEL_M3_1,14/10/2017,2017,2017,M3,1,8,5,4.4,2,2.2,Semi-exposed
2017_KEPPEL_M3_2,14/10/2017,2017,2017,M3,2,8,5,2.8,2,1.4,Semi-exposed
2017_KEPPEL_M3_3,14/10/2017,2017,2017,M3,3,8,4,2.8,2,1.4,Semi-exposed
2017_KEPPEL_M3_4,14/10/2017,2017,2017,M3,4,8,4,3.96,1.8,2.2,Semi-exposed
2017_KEPPEL_M3_5,14/10/2017,2017,2017,M3,5,7,3,4.8,2,2.4,Semi-exposed
2017_KEPPEL_M4_1,15/10/2017,2017,2017,M4,1,8,3,2.8,2,1.4,Sheltered
2017_KEPPEL_M4_2,15/10/2017,2017,2017,M4,2,8,3,2.16,1.8,1.2,Sheltered
2017_KEPPEL_M4_3,15/10/2017,2017,2017,M4,3,7,3,5.2,2,2.6,Sheltered
2017_KEPPEL_M4_4,15/10/2017,2017,2017,M4,4,7,3,3.96,1.8,2.2,Sheltered
2017_KEPPEL_M4_5,15/10/2017,2017,2017,M4,5,7,3,5.28,2.2,2.4,Sheltered
2017_KEPPEL_NK1_1,9/10/2017,2017,2017,NK1,1,7,4,1.68,1.4,1.2,Sheltered
2017_KEPPEL_NK1_2,9/10/2017,2017,2017,NK1,2,7,4,2.24,1.6,1.4,Sheltered
2017_KEPPEL_NK1_3,9/10/2017,2017,2017,NK1,3,7,4,1.96,1.4,1.4,Sheltered
2017_KEPPEL_NK1_4,9/10/2017,2017,2017,NK1,4,6,5,1.68,1.4,1.2,Sheltered
2017_KEPPEL_NK1_5,9/10/2017,2017,2017,NK1,5,6,4,1.2,1.2,1,Sheltered
2017_KEPPEL_NK5_1,9/10/2017,2017,2017,NK5,1,7,9,4.48,1.6,2.8,Exposed
2017_KEPPEL_NK5_2,9/10/2017,2017,2017,NK5,2,7,7,7.2,2.4,3,Exposed
2017_KEPPEL_NK5_3,9/10/2017,2017,2017,NK5,3,6,7,16,4,4,Exposed
2017_KEPPEL_NK5_4,9/10/2017,2017,2017,NK5,4,7,9,11.52,3.2,3.6,Exposed
2017_KEPPEL_NK5_5,9/10/2017,2017,2017,NK5,5,7,9,14.4,3.6,4,Exposed
2017_KEPPEL_HU1_1,11/10/2017,2017,2017,HU1,1,8,4,2.8,2,1.4,Sheltered
2017_KEPPEL_HU1_2,11/10/2017,2017,2017,HU1,2,7,4,3.2,2,1.6,Sheltered
2017_KEPPEL_HU1_3,11/10/2017,2017,2017,HU1,3,7,4,2.8,2,1.4,Sheltered
2017_KEPPEL_HU1_4,11/10/2017,2017,2017,HU1,4,7,5,2.8,2,1.4,Sheltered
2017_KEPPEL_HU1_5,11/10/2017,2017,2017,HU1,5,7,6,2.16,1.8,1.2,Sheltered
2017_KEPPEL_HU2_1,11/10/2017,2017,2017,HU2,1,9,8,4,2,2,Exposed
2017_KEPPEL_HU2_2,11/10/2017,2017,2017,HU2,2,9,9,3.96,2.2,1.8,Exposed
2017_KEPPEL_HU2_3,11/10/2017,2017,2017,HU2,3,9,9,8.4,3,2.8,Exposed
2017_KEPPEL_HU2_4,11/10/2017,2017,2017,HU2,4,9,8,4.8,2,2.4,Exposed
2017_KEPPEL_HU2_5,11/10/2017,2017,2017,HU2,5,9,8,7.8,2.6,3,Exposed
2017_KEPPEL_OR1_1,10/10/2017,2017,2017,OR1,1,8,9,4.4,2,2.2,Semi-exposed
2017_KEPPEL_OR1_2,10/10/2017,2017,2017,OR1,2,8,10,4.8,2,2.4,Semi-exposed
2017_KEPPEL_OR1_3,10/10/2017,2017,2017,OR1,3,8,9,6,2,3,Semi-exposed
2017_KEPPEL_OR1_4,10/10/2017,2017,2017,OR1,4,8,8,5.6,2,2.8,Semi-exposed
2017_KEPPEL_OR1_5,10/10/2017,2017,2017,OR1,5,8,9,6.4,3.2,2,Semi-exposed
2017_WHITSUNDAY_HB1_1,17/11/2017,2017,2017,HB1,1,5,6,11.56,3.4,3.4,Exposed
2017_WHITSUNDAY_HB1_2,17/11/2017,2017,2017,HB1,2,5,7,15.96,4.2,3.8,Exposed
2017_WHITSUNDAY_HB1_3,17/11/2017,2017,2017,HB1,3,5,7,23,5,4.6,Exposed
2017_WHITSUNDAY_HB1_4,17/11/2017,2017,2017,HB1,4,5,6,8.4,2.8,3,Exposed
2017_WHITSUNDAY_HB1_5,17/11/2017,2017,2017,HB1,5,5,7,7.28,2.6,2.8,Exposed
2017_WHITSUNDAY_HB2_1,24/11/2017,2017,2017,HB2,1,7,8,25,5,5,Exposed
2017_WHITSUNDAY_HB2_2,24/11/2017,2017,2017,HB2,2,7,8,25,5,5,Exposed
2017_WHITSUNDAY_HB2_3,24/11/2017,2017,2017,HB2,3,8,8,25,5,5,Exposed
2017_WHITSUNDAY_HB2_4,24/11/2017,2017,2017,HB2,4,7,8,25,5,5,Exposed
2017_WHITSUNDAY_HB2_5,24/11/2017,2017,2017,HB2,5,7,8,24,5,4.8,Exposed
2017_WHITSUNDAY_HB3_1,17/11/2017,2017,2017,HB3,1,5,8,11.56,3.4,3.4,Sheltered
2017_WHITSUNDAY_HB3_2,17/11/2017,2017,2017,HB3,2,5,8,16,4,4,Sheltered
2017_WHITSUNDAY_HB3_3,17/11/2017,2017,2017,HB3,3,5,8,15.96,4.2,3.8,Sheltered
2017_WHITSUNDAY_HB3_4,17/11/2017,2017,2017,HB3,4,5,7,10.88,3.4,3.2,Sheltered
2017_WHITSUNDAY_HB3_5,17/11/2017,2017,2017,HB3,5,5,6,7.28,2.6,2.8,Sheltered
2017_WHITSUNDAY_HB4_1,19/11/2017,2017,2017,HB4,1,5,8,24,5,4.8,Exposed
2017_WHITSUNDAY_HB4_2,19/11/2017,2017,2017,HB4,2,5,9,23,5,4.6,Exposed
2017_WHITSUNDAY_HB4_3,19/11/2017,2017,2017,HB4,3,6,9,19.36,4.4,4.4,Exposed
2017_WHITSUNDAY_HB4_4,19/11/2017,2017,2017,HB4,4,5,9,22,5,4.4,Exposed
2017_WHITSUNDAY_HB4_5,19/11/2017,2017,2017,HB4,5,5,8,22,5,4.4,Exposed
2017_WHITSUNDAY_HB5_1,19/11/2017,2017,2017,HB5,1,5,6,6.72,2.8,2.4,Exposed
2017_WHITSUNDAY_HB5_2,19/11/2017,2017,2017,HB5,2,5,7,10.88,3.4,3.2,Exposed
2017_WHITSUNDAY_HB5_3,19/11/2017,2017,2017,HB5,3,5,8,10.88,3.2,3.4,Exposed
2017_WHITSUNDAY_HB5_4,19/11/2017,2017,2017,HB5,4,5,7,5.72,2.6,2.2,Exposed
2017_WHITSUNDAY_HB5_5,19/11/2017,2017,2017,HB5,5,5,7,9,3,3,Exposed
2017_WHITSUNDAY_HB7_1,17/11/2017,2017,2017,HB7,1,5,7,10.2,3.4,3,Exposed
2017_WHITSUNDAY_HB7_2,17/11/2017,2017,2017,HB7,2,4,7,5.2,2.6,2,Exposed
